Index,City Source,Link Name,File Name,Access Process,Additional Files,Direct URL,Login Info,File Size (Bytes),File Size (KB),File Name,DB Type,Priority,Job Order,Include,# Tables,# Fields,# Records,# Cells,Listed Up. Date,File Modified,Days Old,Date Dif,Newest Record,Main Type,Parcel-11,Parcel-9,Handle,Nickname,Notes,In Progress,Doc. Complete
1,Parcel Data,Parcels (MDB),prcl.zip,Unzip,none,https://www.stlouis-mo.gov/data/upload/data-files/prcl.zip,Public,"500,916,224","500,916 KB",prcl.mdb,Access,#1 - Main Data,1,TRUE,14,348,"2,211,030","69,830,907",10/9/2019,10/9/2019,13,0,,data,TRUE,TRUE,TRUE,Parcel Database,Parcel Data,TRUE,TRUE
